Province,County,Zip,GB1999,FullName,Latitude,Longitude
四川省,阿坝州,624000,p510000/c513200/x,四川省阿坝州, 31.899413 , 102.224653
四川省,甘孜州,626000,p510000/c513300/x,四川省甘孜州, 30.049520 , 101.962311
四川省,凉山州,615000,p510000/c513400/x,四川省凉山州, 27.881611 , 102.267335
安徽省,合肥市,230000,p340000/c340100/x,安徽省合肥市, 31.820587 , 117.227239
安徽省,芜湖市,241000,p340000/c340200/x,安徽省芜湖市, 31.352859 , 118.432941
安徽省,蚌埠市,233000,p340000/c340300/x,安徽省蚌埠市, 32.916287 , 117.389719
安徽省,淮南市,232000,p340000/c340400/x,安徽省淮南市, 32.625478 , 116.999933
安徽省,马鞍山市,243000,p340000/c340500/x,安徽省马鞍山市, 31.670452 , 118.506760
安徽省,淮北市,235000,p340000/c340600/x,安徽省淮北市, 33.955845 , 116.798265
安徽省,铜陵市,244000,p340000/c340700/x,安徽省铜陵市, 30.945516 , 117.811267
安徽省,安庆市,246000,p340000/c340800/x,安徽省安庆市, 30.543494 , 117.063755
安徽省,黄山市,245000,p340000/c341000/x,安徽省黄山市, 29.714748 , 118.337621
安徽省,滁州市,239000,p340000/c341100/x,安徽省滁州市, 32.253425 , 118.328322
安徽省,阜阳市,236000,p340000/c341200/x,安徽省阜阳市, 32.890124 , 115.814205
安徽省,宿州市,234000,p340000/c341300/x,安徽省宿州市, 33.646357 , 116.964358
安徽省,巢湖市,238000,p340000/c341400/x,安徽省巢湖市, 31.598628 , 117.861800
安徽省,六安市,237000,p340000/c341500/x,安徽省六安市, 31.733700 , 116.521855
安徽省,亳州市,236800,p340000/c341600/x,安徽省亳州市, 33.844582 , 115.778676
安徽省,池州市,247100,p340000/c341700/x,安徽省池州市, 30.664800 , 117.491568
安徽省,宣城市,242000,p340000/c341800/x,安徽省宣城市, 30.940690 , 118.758588
兰州市,榆中县,730100,p620000/c620100/x620123,甘肃省兰州市榆中县, 35.843056 , 104.112527
兰州市,皋兰县,730200,p620000/c620100/x620122,甘肃省兰州市皋兰县, 36.332663 , 103.947377
兰州市,永登县,730300,p620000/c620100/x620121,甘肃省兰州市永登县, 36.736513 , 103.260380
苏州市,吴中区,215100,p320000/c320500/x320506,江苏省苏州市吴中区, 31.262791 , 120.631978
苏州市,相城区,215100,p320000/c320500/x320507,江苏省苏州市相城区, 31.369088 , 120.642663
苏州市,吴江市,215200,p320000/c320500/x320584,江苏省苏州市吴江市, 31.139071 , 120.645135
苏州市,昆山市,215300,p320000/c320500/x320583,江苏省苏州市昆山市, 31.385598 , 120.980737
苏州市,太仓市,215400,p320000/c320500/x320585,江苏省苏州市太仓市, 31.457735 , 121.130550
苏州市,常熟市,215500,p320000/c320500/x320581,江苏省苏州市常熟市, 31.653686 , 120.752503
苏州市,张家港市,215600,p320000/c320500/x320582,江苏省苏州市张家港市, 31.875697 , 120.555678
张掖市,甘州区,734000,p620000/c620700/x620702,甘肃省张掖市甘州区, 38.929763 , 100.478058
张掖市,山丹县,734100,p620000/c620700/x620725,甘肃省张掖市山丹县, 38.784758 , 101.088575
张掖市,临泽县,734200,p620000/c620700/x620723,甘肃省张掖市临泽县, 39.152642 , 100.164445
张掖市,高台县,734300,p620000/c620700/x620724,甘肃省张掖市高台县, 39.377733 , 99.819317
张掖市,肃南裕固族自治县,734400,p620000/c620700/x620721,甘肃省张掖市肃南裕固族自治县, 38.836932 , 99.615601
张掖市,民乐县,734500,p620000/c620700/x620722,甘肃省张掖市民乐县, 38.430794 , 100.812860
酒泉市,肃州区,735000,p620000/c620900/x620902,甘肃省酒泉市肃州区, 39.745071 , 98.507850
酒泉市,玉门市,735200,p620000/c620900/x620981,甘肃省酒泉市玉门市, 40.291843 , 97.045679
酒泉市,金塔县,735300,p620000/c620900/x620921,甘肃省酒泉市金塔县, 39.983599 , 98.903270
酒泉市,安西县,736100,p620000/c620900/x620922,甘肃省酒泉市安西县, 40.535953 , 95.786126
酒泉市,敦煌市,736200,p620000/c620900/x620982,甘肃省酒泉市敦煌市, 40.142128 , 94.661967
酒泉市,肃北蒙古族自治县,736300,p620000/c620900/x620923,甘肃省酒泉市肃北蒙古族自治县, 39.512450 , 94.876579
酒泉市,阿克塞哈萨克族自治县,736400,p620000/c620900/x620924,甘肃省酒泉市阿克塞哈萨克族自治县, 39.633943 , 94.340204
黔东南州,凯里市,556000,p520000/c522600/x522601,贵州省黔东南州凯里市, 26.566867 , 107.981212
黔东南州,黄平县,556100,p520000/c522600/x522622,贵州省黔东南州黄平县, 26.905396 , 107.916412
黔东南州,施秉县,556200,p520000/c522600/x522623,贵州省黔东南州施秉县, 27.032920 , 108.124380
黔东南州,台江县,556300,p520000/c522600/x522630,贵州省黔东南州台江县, 26.667525 , 108.321245
黔东南州,剑河县,556400,p520000/c522600/x522629,贵州省黔东南州剑河县, 26.728274 , 108.441501
黔东南州,三穗县,556500,p520000/c522600/x522624,贵州省黔东南州三穗县, 26.952968 , 108.675267
黔东南州,天柱县,556600,p520000/c522600/x522627,贵州省黔东南州天柱县, 26.909678 , 109.207757
黔东南州,锦屏县,556700,p520000/c522600/x522628,贵州省黔东南州锦屏县, 26.676233 , 109.200534
黔东南州,雷山县,557100,p520000/c522600/x522634,贵州省黔东南州雷山县, 26.378443 , 108.077540
黔东南州,榕江县,557200,p520000/c522600/x522632,贵州省黔东南州榕江县, 25.931893 , 108.521881
黔东南州,黎平县,557300,p520000/c522600/x522631,贵州省黔东南州黎平县, 26.230385 , 109.136724
黔东南州,从江县,557400,p520000/c522600/x522633,贵州省黔东南州从江县, 25.753009 , 108.905329
黔东南州,丹寨县,557500,p520000/c522600/x522636,贵州省黔东南州丹寨县, 26.198320 , 107.788728
黔东南州,麻江县,557600,p520000/c522600/x522635,贵州省黔东南州麻江县, 26.491105 , 107.589359
黔东南州,镇远县,557700,p520000/c522600/x522625,贵州省黔东南州镇远县, 27.049110 , 108.429691
黔东南州,岑巩县,557800,p520000/c522600/x522626,贵州省黔东南州岑巩县, 27.173887 , 108.816060
贵阳市,修文县,550200,p520000/c520100/x520123,贵州省贵阳市修文县, 26.838926 , 106.592108
贵阳市,开阳县,550300,p520000/c520100/x520121,贵州省贵阳市开阳县, 27.057764 , 106.965090
贵阳市,息峰县,551100,p520000/c520100/x520122,贵州省贵阳市息峰县, 27.090479 , 106.740408
贵阳市,清镇市,551400,p520000/c520100/x520181,贵州省贵阳市清镇市, 26.556079 , 106.470715
宁德市,古田县,352200,p350000/c350900/x350922,福建省宁德市古田县, 26.577837 , 118.746284
宁德市,屏南县,352300,p350000/c350900/x350923,福建省宁德市屏南县, 26.908276 , 118.985895
宁德市,福安市,355000,p350000/c350900/x350981,福建省宁德市福安市, 27.088049 , 119.647770
宁德市,霞浦县,355100,p350000/c350900/x350921,福建省宁德市霞浦县, 26.885204 , 120.005643
宁德市,福鼎市,355200,p350000/c350900/x350982,福建省宁德市福鼎市, 27.324479 , 120.216978
宁德市,柘荣县,355300,p350000/c350900/x350926,福建省宁德市柘荣县, 27.233933 , 119.900609
宁德市,周宁县,355400,p350000/c350900/x350925,福建省宁德市周宁县, 27.104591 , 119.339025
宁德市,寿宁县,355500,p350000/c350900/x350924,福建省宁德市寿宁县, 27.454479 , 119.514987
南京市,江宁区,211100,p320000/c320100/x320115,江苏省南京市江宁区, 31.953702 , 118.839685
南京市,溧水县,211200,p320000/c320100/x320124,江苏省南京市溧水县, 31.650962 , 119.028472
南京市,高淳县,211300,p320000/c320100/x320125,江苏省南京市高淳县, 31.318521 , 118.868670
南京市,六合区,211500,p320000/c320100/x320116,江苏省南京市六合区, 32.322247 , 118.821401
南京市,浦口区,211800,p320000/c320100/x320111,江苏省南京市浦口区, 32.059093 , 118.627895
黔南州,罗甸县,550100,p520000/c522700/x522728,贵州省黔南州罗甸县, 25.424845 , 106.751418
黔南州,瓮安县,550400,p520000/c522700/x522725,贵州省黔南州瓮安县, 27.078472 , 107.471555
黔南州,福泉市,550500,p520000/c522700/x522702,贵州省黔南州福泉市, 26.686335 , 107.520386
黔南州,惠水县,550600,p520000/c522700/x522731,贵州省黔南州惠水县, 26.132061 , 106.657089
黔南州,长顺县,550700,p520000/c522700/x522729,贵州省黔南州长顺县, 26.022636 , 106.451926
黔南州,龙里县,551200,p520000/c522700/x522730,贵州省黔南州龙里县, 26.453154 , 106.979524
黔南州,贵定县,551300,p520000/c522700/x522723,贵州省黔南州贵定县, 26.584666 , 107.234703
黔南州,都匀市,558000,p520000/c522700/x522701,贵州省黔南州都匀市, 26.229464 , 107.514300
黔南州,三都水族自治县,558100,p520000/c522700/x522732,贵州省黔南州三都水族自治县, 25.983202 , 107.869749
黔南州,独山县,558200,p520000/c522700/x522726,贵州省黔南州独山县, 25.822132 , 107.545049
黔南州,平塘县,558300,p520000/c522700/x522727,贵州省黔南州平塘县, 25.831955 , 107.323077
黔南州,荔波县,558400,p520000/c522700/x522722,贵州省黔南州荔波县, 25.410654 , 107.886450
泉州市,惠安县,362100,p350000/c350500/x350521,福建省泉州市惠安县, 25.030781 , 118.796605
泉州市,晋江市,362200,p350000/c350500/x350582,福建省泉州市晋江市, 24.781681 , 118.552365
泉州市,南安市,362300,p350000/c350500/x350583,福建省泉州市南安市, 24.960385 , 118.386279
泉州市,安溪县,362400,p350000/c350500/x350524,福建省泉州市安溪县, 25.055955 , 118.186289
泉州市,德化县,362500,p350000/c350500/x350526,福建省泉州市德化县, 25.491494 , 118.241094
泉州市,永春县,362600,p350000/c350500/x350525,福建省泉州市永春县, 25.321565 , 118.294048
泉州市,石狮市,362700,p350000/c350500/x350581,福建省泉州市石狮市, 24.732246 , 118.647940
海口市,琼山区,571100,p460000/c460100/x460107,海南省海口市琼山区, 20.003143 , 110.354149
安顺市,紫云苗族布依族自治县,550800,p520000/c520400/x520425,贵州省安顺市紫云苗族布依族自治县, 25.751052 , 106.084340
安顺市,平坝县,561100,p520000/c520400/x520421,贵州省安顺市平坝县, 26.405502 , 106.255557
安顺市,镇宁布依族苗族自治县,561200,p520000/c520400/x520423,贵州省安顺市镇宁布依族苗族自治县, 26.057362 , 105.770402
安顺市,关岭布依族苗族自治县,561300,p520000/c520400/x520424,贵州省安顺市关岭布依族苗族自治县, 25.943856 , 105.618745
安顺市,普定县,562100,p520000/c520400/x520422,贵州省安顺市普定县, 26.301446 , 105.743196
铜仁地区,松桃苗族自治县,554100,p520000/c522200/x522229,贵州省铜仁地区松桃苗族自治县, 27.882707 , 109.310598
铜仁地区,万山特区,554200,p520000/c522200/x522230,贵州省铜仁地区万山特区, 27.517849 , 109.212778
铜仁地区,铜仁市,554300,p520000/c522200/x522201,贵州省铜仁地区铜仁市, 27.717821 , 109.194866
铜仁地区,江口县,554400,p520000/c522200/x522222,贵州省铜仁地区江口县, 27.740120 , 109.204655
铜仁地区,石阡县,555100,p520000/c522200/x522224,贵州省铜仁地区石阡县, 27.740120 , 109.204655
铜仁地区,印江土家族苗族自治县,555200,p520000/c522200/x522226,贵州省铜仁地区印江土家族苗族自治县, 27.740120 , 109.204655
铜仁地区,思南县,565100,p520000/c522200/x522225,贵州省铜仁地区思南县, 27.740120 , 109.204655
铜仁地区,德江县,565200,p520000/c522200/x522227,贵州省铜仁地区德江县, 27.740120 , 109.204655
铜仁地区,沿河土家族自治县,565300,p520000/c522200/x522228,贵州省铜仁地区沿河土家族自治县, 28.550984 , 108.494755
陇南市,西和县,742100,p620000/c621200/x621225,甘肃省陇南市西和县, 34.010701 , 105.301229
陇南市,礼县,742200,p620000/c621200/x621226,甘肃省陇南市礼县, 34.189345 , 105.178640
陇南市,徽县,742300,p620000/c621200/x621227,甘肃省陇南市徽县, 33.700977 , 106.198607
陇南市,两当县,742400,p620000/c621200/x621228,甘肃省陇南市两当县, 33.908917 , 106.304967
陇南市,成县,742500,p620000/c621200/x621221,甘肃省陇南市成县, 33.750477 , 105.742203
陇南市,武都区,746000,p620000/c621200/x621202,甘肃省陇南市武都区, 33.392211 , 104.926337
陇南市,文县,746400,p620000/c621200/x621222,甘肃省陇南市文县, 32.943815 , 104.683434
陇南市,康县,746500,p620000/c621200/x621224,甘肃省陇南市康县, 33.329136 , 105.609169
陇南市,宕昌县,748500,p620000/c621200/x621223,甘肃省陇南市宕昌县, 34.047261 , 104.393385
唐山市,古冶区,063100,p130000/c130200/x130204,河北省唐山市古冶区, 39.733578 , 118.447635
唐山市,唐海县,063200,p130000/c130200/x130230,河北省唐山市唐海县, 39.279209 , 118.459180
唐山市,丰南区,063300,p130000/c130200/x130207,河北省唐山市丰南区, 39.576031 , 118.085169
唐山市,滦南县,063500,p130000/c130200/x130224,河北省唐山市滦南县, 39.518997 , 118.682379
唐山市,乐亭县,063600,p130000/c130200/x130225,河北省唐山市乐亭县, 39.425608 , 118.912571
唐山市,滦县,063700,p130000/c130200/x130223,河北省唐山市滦县, 39.758868 , 118.705740
唐山市,丰润区,064000,p130000/c130200/x130208,河北省唐山市丰润区, 39.832582 , 118.162216
唐山市,玉田县,064100,p130000/c130200/x130229,河北省唐山市玉田县, 39.882057 , 117.734975
唐山市,遵化市,064200,p130000/c130200/x130281,河北省唐山市遵化市, 40.189202 , 117.965892
唐山市,迁西县,064300,p130000/c130200/x130227,河北省唐山市迁西县, 40.141500 , 118.314715
唐山市,迁安市,064400,p130000/c130200/x130283,河北省唐山市迁安市, 39.999175 , 118.701144
新疆维吾尔自治区,乌鲁木齐市,830000,p650000/c650100/x,新疆维吾尔自治区乌鲁木齐市, 43.825592 , 87.616848
新疆维吾尔自治区,克拉玛依市,834000,p650000/c650200/x,新疆维吾尔自治区克拉玛依市, 45.579889 , 84.889207
新疆维吾尔自治区,大河沿,838000,p650000/c652100/x,新疆维吾尔自治区大河沿, 43.153338 , 88.876117
新疆维吾尔自治区,吐鲁番地区,838000,p650000/c652100/x,新疆维吾尔自治区吐鲁番地区, 42.951384 , 89.189655
新疆维吾尔自治区,哈密地区,839000,p650000/c652200/x,新疆维吾尔自治区哈密地区, 42.818420 , 93.515151
新疆维吾尔自治区,昌吉州,831100,p650000/c652300/x,新疆维吾尔自治区昌吉州, 44.011183 , 87.308225
新疆维吾尔自治区,博尔塔拉州,833400,p650000/c652700/x,新疆维吾尔自治区博尔塔拉州, 44.906065 , 82.066387
新疆维吾尔自治区,巴音郭楞州,841000,p650000/c652800/x,新疆维吾尔自治区巴音郭楞州, 41.764115 , 86.145298
新疆维吾尔自治区,阿克苏地区,843000,p650000/c652900/x,新疆维吾尔自治区阿克苏地区, 41.168779 , 80.260605
新疆维吾尔自治区,克孜勒苏州,845300,p650000/c653000/x,新疆维吾尔自治区克孜勒苏州, 43.818339 , 82.286974
新疆维吾尔自治区,奎依巴格,844800,p650000/c653100/x,新疆维吾尔自治区奎依巴格, 38.083472 , 77.158712
新疆维吾尔自治区,喀什地区,844000,p650000/c653100/x,新疆维吾尔自治区喀什地区, 39.470400 , 75.989755
新疆维吾尔自治区,和田地区,848000,p650000/c653200/x,新疆维吾尔自治区和田地区, 37.114157 , 79.922211
新疆维吾尔自治区,伊犁州,835000,p650000/c654000/x,新疆维吾尔自治区伊犁州, 43.916823 , 81.324136
新疆维吾尔自治区,塔城地区,834700,p650000/c654200/x,新疆维吾尔自治区塔城地区, 46.745364 , 82.980317
新疆维吾尔自治区,可可托海,836300,p650000/c654300/x,新疆维吾尔自治区可可托海, 47.211020 , 89.803616
新疆维吾尔自治区,阿勒泰地区,836500,p650000/c654300/x,新疆维吾尔自治区阿勒泰地区, 47.844924 , 88.141253
无锡市,滨湖区,214100,p320000/c320200/x320211,江苏省无锡市滨湖区, 31.527954 , 120.282692
无锡市,惠山区,214100,p320000/c320200/x320206,江苏省无锡市惠山区, 31.681012 , 120.298500
无锡市,锡山区,214100,p320000/c320200/x320205,江苏省无锡市锡山区, 31.589715 , 120.357858
无锡市,宜兴市,214200,p320000/c320200/x320282,江苏省无锡市宜兴市, 31.340637 , 119.823407
无锡市,江阴市,214400,p320000/c320200/x320281,江苏省无锡市江阴市, 31.920658 , 120.284939
常州市,武进区,213100,p320000/c320400/x320412,江苏省常州市武进区, 31.701188 , 119.942437
常州市,金坛市,213200,p320000/c320400/x320482,江苏省常州市金坛市, 31.723248 , 119.597897
常州市,溧阳市,213300,p320000/c320400/x320481,江苏省常州市溧阳市, 31.416911 , 119.484211
白银市,景泰县,730400,p620000/c620400/x620423,甘肃省白银市景泰县, 37.183804 , 104.063091
白银市,靖远县,730600,p620000/c620400/x620421,甘肃省白银市靖远县, 36.571366 , 104.676774
白银市,会宁县,730700,p620000/c620400/x620422,甘肃省白银市会宁县, 35.692823 , 105.053358
徐州市,铜山县,221100,p320000/c320300/x320323,江苏省徐州市铜山县, 34.182556 , 117.174186
徐州市,睢宁县,221200,p320000/c320300/x320324,江苏省徐州市睢宁县, 33.912598 , 117.941563
